9,0,0,0.206731,0.206731,0.206731,0.293269,0.201923,0.413462,0.413462,1,1,24,0,1
32,0,0,0.111196,0.134685,0.102303,0.388804,0.111196,0.859206,0.859206,1,1,63,0,1
8,1,0.5,0.484375,0.484375,0.484375,0.015625,0.481771,0.489583,0.489583,0.5,0.214527,22,0,1
23.5,1,0.2,0.215392,0.229885,0.182456,0.284608,0.214251,0.741239,0.741239,0.8,0.851213,17,1,1
18,0,0,0.282356,0.28323,0.281481,0.217644,0.282356,0.669347,0.669347,1,1,39,0,1
11,2,0.5,0.45236,0.568513,0.336207,0.04764,0.45004,0.338858,0.537109,0.5,0.758164,34,0,1
19,0,0,0.399939,0.408264,0.394247,0.100061,0.398263,0.50452,0.467483,1,1,42,0,1
10.571429,0,0,0.950784,0.951172,0.948454,0.450784,0.948815,0,0.948815,0,0.038618,76,1,1
64,0,0,0.509897,0.51042,0.509603,0.009897,0.509577,0.485299,0.509577,1,1,57,0,1
2,0,0,0.991935,0.991935,0.991935,0.491935,0.991935,0,0.991935,0,0.014354,2,0,1
8,2,0.666667,0.387978,0.387978,0.387978,0.112022,0.386612,0.602459,0.602459,0.333333,0.417946,850,0,1
1,0,0,0.275424,0.275424,0.275424,0.224576,0.271186,0,0.271186,0,0.689873,515,0,1
7.5,0,0,0.714159,0.8,0.628319,0.214159,0.711645,0.202857,0.711645,0.5,0.291353,211,0,1
9.5,0,0,0.931617,0.934406,0.930446,0.431617,0.930327,0.012902,0.930327,0,0.056835,1018,0,1
39.142857,0,0,0.138838,0.391892,0.029245,0.361162,0.669629,0.301148,0.848903,0.428571,0.984727,32,0,1
5,0,0,0.287242,0.287242,0.287242,0.212758,0.286529,0.662153,0.662153,1,1,876,0,1
12.75,1,0.2,0.972958,0.976378,0.965251,0.472958,0.969953,0,0.969953,0,0.026316,28,0,1
5.333333,1,0.142857,0.724875,0.859649,0.695035,0.224875,0.717559,0.181482,0.717559,0,0.304762,31,0,1
9,0,0,0.676264,0.682222,0.670306,0.176264,0.674061,0.308316,0.674061,1,1,8,0,1
34,0,0,0.01018,0.010367,0.010031,0.48982,0.986688,0,0.986688,0,0.013694,81,0,1
14.166667,1,0.142857,0.395349,0.395349,0.395349,0.104651,0.393235,0.484144,0.393235,0.857143,0.787923,49,0,1
8.333333,0,0,0.277885,0.556338,0.135739,0.222115,0.274367,0.481919,0.665017,1,1,158,0,1
22.666667,1,0.25,0.127696,0.149533,0.088889,0.372304,0.127696,0.537145,0.537145,0.75,0.451613,9,0,1
3.5,0,0,0.257463,0.257463,0.257463,0.242537,0.253731,0.708955,0.708955,0,0.73,598,0,1
6,0,0,0.753425,0.753425,0.753425,0.253425,0.746575,0.239726,0.746575,1,1,28,0,1
36,0,0,0.227772,0.227772,0.227772,0.272228,0.227223,0.642151,0.642151,1,1,50,0,1
45.428571,1,0.125,0.816179,0.822703,0.806224,0.316179,0.816179,0.179491,0.816179,0.875,0.196282,40,0,1
16,0,0,0.716605,0.745938,0.687273,0.216605,0.714958,0.260328,0.714958,1,1,0,0,1
5.5,1,0.333333,0.671954,0.682292,0.661616,0.171954,0.666824,0,0.666824,0.333333,0.236246,43,0,1
17,1,0.333333,0.610799,0.654155,0.567442,0.110799,0.609547,0.309097,0.609547,0.666667,0.371034,22,0,1
15.5,0,0,0.912696,0.916284,0.910099,0.412696,0.911501,0,0.911501,0,0.070734,46,0,1
21.125,2,0.2,0.914074,0.923237,0.910377,0.414074,0.91281,0.055598,0.91281,0.7,0.382808,86,0,1
5,0,0,0.884774,0.884774,0.884774,0.384774,0.882716,0,0.882716,0,0.113027,168,0,1
20,0,0,0.031505,0.031505,0.031505,0.468495,0.887981,0,0.887981,0,0.984293,39,0,1
7.642857,15,0.517241,0.801794,0.960912,0.633136,0.301794,0.798222,0.149127,0.798222,0,0.184339,33,0,1
2,0,0,0.477401,0.477401,0.477401,0.022599,0.474576,0.016949,0.474576,0,0.625887,504,0,1
4,1,0.166667,0.907282,0.910714,0.903101,0.407282,0.907282,0.044505,0.907282,0.166667,0.016304,75,0,1
5,0,0,0.857143,0.857143,0.857143,0.357143,0.852535,0,0.852535,0,0.149351,92,0,1
3,0,0,0.671642,0.671642,0.671642,0.171642,0.664179,0.156716,0.664179,0,0.342466,134,0,1
7.25,0,0,0.80511,0.846154,0.742331,0.30511,0.80047,0,0.80047,0,0.220183,34,0,1
9,0,0,0.129187,0.129187,0.129187,0.370813,0.126794,0.856459,0.856459,1,1,81,0,1
19.5,3,0.6,0.268956,0.268956,0.268956,0.231044,0.267525,0.608011,0.267525,0.4,0.746286,59,1,1
21,1,0.5,0.858393,0.858393,0.858393,0.358393,0.857597,0.112967,0.857597,0.5,0.943804,14,0,1
63,3,0.75,0.112202,0.112202,0.112202,0.387798,0.111874,0.886163,0.886163,0.25,0.406225,34,0,1
13.5,0,0,0.59392,0.604308,0.583532,0.09392,0.592757,0.37001,0.592757,1,1,86,0,1
15,1,0.5,0.536424,0.536424,0.536424,0.036424,0.534768,0.35596,0.534768,0.5,0.945872,84,2,1
15.25,2,0.333333,0.615033,0.644543,0.559415,0.115033,0.613435,0.317878,0.613435,0.666667,0.823661,37,0,1
2,1,0.333333,0.122348,0.13217,0.112527,0.377652,0.122348,0.319006,0.319006,0.666667,0.776447,158,0,1
11.5,0,0,0.004853,0.005495,0.004211,0.495147,0.832588,0,0.832588,0,0.136017,3,0,1
2,0,0,0.731629,0.731629,0.731629,0.231629,0.728435,0,0.728435,0,0.420814,255,0,1
13.5,2,0.5,0.02662,0.02735,0.02589,0.47338,0.89851,0,0.89851,0,0.052863,10,0,1
6.75,0,0,0.825421,0.830409,0.820248,0.325421,0.823415,0.124412,0.823415,0,0.15928,263,1,1
9.5,1,0.333333,0.283924,0.305221,0.262626,0.216076,0.281909,0.500566,0.500566,0.666667,0.103011,51,0,1
13.5,0,0,0.448988,0.766355,0.131621,0.051012,0.448988,0.292937,0.676115,1,1,62,0,1
2.5,0,0,0.910426,0.910426,0.910426,0.410426,0.908957,0.002937,0.908957,0,0.100848,184,0,1
15.5,3,0.6,0.623444,0.791266,0.455621,0.123444,0.622796,0.3299,0.65217,0.2,0.321745,715,0,1
16.166667,0,0,0.504706,0.519196,0.496169,0.004706,0.502823,0.114878,0.502823,1,1,70,0,1
22.5,0,0,0.055083,0.055276,0.05489,0.444917,0.054082,0.874811,0.874811,1,1,25,2,1
35.5,3,0.428571,0.482742,0.680358,0.416514,0.017258,0.482212,0.507708,0.601061,0.571429,0.685292,81,0,1
8,1,0.25,0.50551,0.57377,0.47138,0.00551,0.50551,0.375333,0.375333,0.75,0.661844,47,0,1
3.5,0,0,0.284179,0.341085,0.227273,0.215821,0.534848,0.193798,0.534848,0,0.991597,24,0,1
14,1,0.333333,0.377968,0.421053,0.334884,0.122032,0.375793,0.563309,0.375793,0.666667,0.08866,0,0,1
9.5,1,0.333333,0.15873,0.15873,0.15873,0.34127,0.156746,0.65873,0.65873,0.666667,0.306695,76,0,1
8,0,0,0.352413,0.352413,0.352413,0.147587,0.351291,0.469136,0.410213,0,0.717029,79,0,1
10,0,0,0.361413,0.361413,0.361413,0.138587,0.358696,0.529891,0.358696,1,1,75,0,1
16.666667,0,0,0.294776,0.304678,0.277267,0.205224,0.294776,0.63623,0.63623,1,1,4,0,1
6,0,0,0.828767,0.828767,0.828767,0.328767,0.821918,0,0.821918,0,0.197674,46,0,1
13.285714,0,0,0.114217,0.186957,0.089397,0.385783,0.11156,0.830003,0.647703,1,1,127,0,1
52,1,0.5,0.466951,0.466951,0.466951,0.033049,0.466596,0.508173,0.508173,0.5,0.927058,265,0,1
3,0,0,0.281095,0.281095,0.281095,0.218905,0.281095,0.440299,0.440299,1,1,336,0,1
14.4,2,0.285714,0.364762,0.825472,0.233083,0.135238,0.362239,0.437372,0.601523,0.714286,0.320845,70,0,1
9,0,0,0.25,0.25,0.25,0.25,0.247899,0.590336,0.590336,1,1,33,0,1
13,0,0,0.287027,0.368192,0.241774,0.212973,0.285328,0.665419,0.597154,1,1,37,3,1
13,1,0.25,0.448423,0.454073,0.442568,0.051577,0.448423,0.468962,0.448423,0.75,0.748222,13,0,1
7.5,0,0,0.305449,0.320405,0.290493,0.194551,0.303725,0.618719,0.618719,1,1,39,0,1
13,4,0.8,0.943577,0.943577,0.943577,0.443577,0.943577,0.037215,0.943577,0,0.090634,0,0,1
9,0,0,0.147421,0.15,0.146132,0.352579,0.147421,0.511487,0.511487,1,1,34,0,1
9,1,0.5,0.757925,0.757925,0.757925,0.257925,0.755043,0.207493,0.755043,0.5,0.727612,18,0,1
17.5,1,0.333333,0.884185,0.902299,0.866071,0.384185,0.882334,0,0.882334,0,0.134799,1,0,1
4,1,0.5,0.400556,0.400556,0.400556,0.099444,0.400093,0.551229,0.400093,0,0.335584,1803,0,1
20.333333,0,0,0.16894,0.16894,0.16894,0.33106,0.167891,0.719832,0.167891,1,1,63,0,1
10.333333,1,0.25,0.82701,0.837809,0.805412,0.32701,0.82701,0.075612,0.82701,0.75,0.862656,41,0,1
3,0,0,0.585014,0.585014,0.585014,0.085014,0.585014,0.247839,0.585014,1,1,27,0,1
3.222222,0,0,0.169808,0.437811,0.106719,0.330192,0.166135,0.650194,0.166135,1,1,102,1,1
1.5,0,0,0.738916,0.738916,0.738916,0.238916,0.73399,0,0.73399,0.5,0.258865,161,0,1
15,0,0,0.52934,0.52934,0.52934,0.02934,0.528117,0.405868,0.528117,1,1,1,0,1
17,1,0.5,0.380597,0.380597,0.380597,0.119403,0.379104,0.540299,0.379104,0.5,0.267681,0,0,1
4,0,0,0.722772,0.722772,0.722772,0.222772,0.722772,0,0.722772,0,0.286822,252,0,1
9,0,0,0.741036,0.741036,0.741036,0.241036,0.741036,0.091633,0.741036,0,0.248062,25,0,1
7.833333,4,0.4,0.65664,0.671937,0.65272,0.15664,0.654572,0.310265,0.654572,0.6,0.472456,200,2,1
15.5,0,0,0.076645,0.080119,0.073171,0.423355,0.078064,0.702577,0.702577,1,1,43,0,1
7,0,0,0.252374,0.276471,0.221698,0.247626,0.255059,0.524217,0.370625,1,1,63,0,1
9.625,1,0.111111,0.685449,0.713472,0.635266,0.185449,0.683366,0.106239,0.683366,0,0.220868,52,1,1
8.5,0,0,0.377115,0.44062,0.313609,0.122885,0.375268,0.598877,0.549824,1,1,265,0,1
50.75,1,0.2,0.907912,0.954515,0.85398,0.407912,0.907276,0.046948,0.907276,0.8,0.183633,27,0,1
1,0,0,0.051051,0.051051,0.051051,0.448949,0.765766,0,0.765766,0,0.214697,48,2,1
64.555556,2,0.181818,0.441966,0.461716,0.422668,0.058034,0.441966,0.477276,0.449055,0.818182,0.683659,21,3,1
4.5,1,0.2,0.30339,0.304029,0.301471,0.19661,0.301556,0.498626,0.301556,0,0.678851,30,0,1
4,0,0,0.801471,0.801471,0.801471,0.301471,0.797794,0,0.797794,0,0.219424,45,0,1
10,9,0.9,0.996503,0.996503,0.996503,0.496503,0.996503,0,0.996503,0,0.004103,3,0,1
2,0,0,0.78125,0.78125,0.78125,0.28125,0.78125,0,0.78125,0,0.211499,185,0,1
3.5,0,0,0.747001,0.769231,0.724771,0.247001,0.738567,0,0.738567,0,0.285714,92,0,1
2,0,0,0.867257,0.867257,0.867257,0.367257,0.867257,0.023599,0.867257,0,0.138991,761,0,1
8.666667,0,0,0.694046,0.84788,0.603053,0.194046,0.691579,0.142349,0.691579,1,1,83,0,1
6,0,0,0.40824,0.40824,0.40824,0.09176,0.404494,0.29588,0.29588,1,1,43,0,1
9,1,0.5,0.466844,0.466844,0.466844,0.033156,0.464191,0.289125,0.464191,0.5,0.649096,46,0,1
47,1,0.5,0.637699,0.637699,0.637699,0.137699,0.637699,0.348816,0.637699,0.5,0.942629,233,0,1
9.5,0,0,0.844749,0.844749,0.844749,0.344749,0.840183,0,0.840183,1,1,19,0,1
8,0,0,0.820189,0.820189,0.820189,0.320189,0.817035,0,0.817035,0,0.201754,70,1,1
3.5,2,0.5,0.749294,0.771845,0.726744,0.249294,0.74396,0,0.74396,0,0.048718,47,0,1
13.75,0,0,1,1,1,0.5,1,0,1,0,0.001555,1,0,1
18.666667,8,0.727273,0.954206,0.960055,0.949565,0.454206,0.952627,0,0.952627,0,0.030655,89,0,1
117.5,0,0,0.395369,0.397528,0.393209,0.104631,0.395027,0.594389,0.594389,1,1,69,0,1
8.666667,0,0,0.326105,0.333333,0.321267,0.173895,0.325207,0.443872,0.325207,1,1,333,0,1
10,2,0.5,0.439988,0.476844,0.403131,0.060012,0.438151,0.253383,0.253383,0.5,0.159641,86,0,1
8,0,0,0.368291,0.427817,0.331276,0.131709,0.366422,0.480328,0.366422,1,1,57,0,1
34,4,0.5,0.364127,0.378601,0.351852,0.135873,0.363531,0.63468,0.63468,0.5,0.468257,30,0,1
90,3,0.6,0.533217,0.533217,0.533217,0.033217,0.533059,0.447122,0.49009,0.4,0.314754,34,0,1
5.5,0,0,0.20227,0.214575,0.189964,0.29773,0.198453,0.60691,0.198453,1,1,157,0,1
47.25,1,0.2,0.224282,0.233636,0.197361,0.275718,0.224039,0.7728,0.7728,0.8,0.672774,23,0,1
20,0,0,0.864007,0.864007,0.864007,0.364007,0.863101,0.093382,0.863101,1,1,15,0,1
3,0,0,0.737374,0.737374,0.737374,0.237374,0.727273,0,0.727273,0,0.294118,78,1,1
13,0,0,0.271715,0.271917,0.271513,0.228285,0.27023,0.69265,0.69265,1,1,14,0,1
5,0,0,0.373702,0.373702,0.373702,0.126298,0.373702,0.359862,0.373702,1,1,179,0,1
5,0,0,0.869403,0.869403,0.869403,0.369403,0.865672,0,0.865672,0,0.065147,99,0,1
3.5,0,0,0.603121,0.643498,0.562745,0.103121,0.60102,0.296008,0.60102,0.5,0.432979,172,0,1
9,0,0,0.069444,0.069444,0.069444,0.430556,0.06746,0.920635,0.920635,1,1,103,0,1
11,0,0,0.921134,0.96368,0.878587,0.421134,0.918819,0.004415,0.918819,0,0.123333,8,0,1
10.2,0,0,0.315126,0.365789,0.30246,0.184874,0.313705,0.58399,0.407724,0,0.742181,37,2,1
5.5,0,0,0.222763,0.340058,0.105469,0.277237,0.222763,0.743296,0.743296,1,1,23,0,1
3,0,0,0.702026,0.709607,0.694444,0.202026,0.699866,0.030568,0.699866,0,0.443616,88,0,1
6,0,0,0.85876,0.86478,0.85274,0.35876,0.85876,0,0.85876,0,0.1458,129,0,1
15,0,0,0.041247,0.041247,0.041247,0.458753,0.660966,0,0.660966,0,0.947568,34,0,1
7.333333,0,0,0.835095,0.845679,0.818841,0.335095,0.831797,0.023087,0.831797,0,0.196141,96,0,1
47,1,0.5,0.485143,0.485143,0.485143,0.014857,0.484571,0.493714,0.484571,0.5,0.535467,11,0,1
8.5,1,0.333333,0.06424,0.070946,0.057534,0.43576,0.671238,0,0.671238,0,0.365986,61,2,1
1.5,1,0.333333,0.579674,0.579674,0.579674,0.079674,0.578419,0.347553,0.578419,0,0.335057,1383,0,1
3,0,0,0.167401,0.167401,0.167401,0.332599,0.162996,0.061674,0.162996,0,0.891129,2,0,1
5,0,0,0.010695,0.010695,0.010695,0.489305,0.565062,0,0.565062,0,0.387833,394,0,1
11.9,0,0,0.652837,0.711429,0.551929,0.152837,0.65014,0.006571,0.65014,1,1,73,0,1
26.166667,0,0,0.389108,0.390955,0.38726,0.110892,0.389108,0.60434,0.60434,1,1,12,6,1
2.5,1,0.333333,0.926882,0.926882,0.926882,0.426882,0.926882,0,0.926882,0,0.064478,502,0,1
11.5,0,0,0.623765,0.64532,0.60221,0.123765,0.621152,0.245598,0.621152,1,1,59,0,1
27,0,0,0.632588,0.632588,0.632588,0.132588,0.631789,0.334665,0.631789,1,1,44,2,1
4.5,0,0,0.528814,0.528814,0.528814,0.028814,0.528814,0.188136,0.528814,0,0.378425,1667,0,1
15,2,0.5,0.422517,0.422517,0.422517,0.077483,0.421885,0.557242,0.421885,0.5,0.967555,97,0,1
23,2,0.666667,0.616959,0.616959,0.616959,0.116959,0.615984,0.375244,0.615984,0.333333,0.836198,7,0,1
12.666667,0,0,0.277638,0.304979,0.253898,0.222362,0.277638,0.655305,0.655305,1,1,13,1,1
2.666667,0,0,0.047968,0.086735,0.040214,0.452032,0.711082,0.132653,0.829704,0,0.108033,42,0,1
33.5,0,0,0.548058,0.548235,0.547881,0.048058,0.547273,0.358572,0.547273,1,1,28,0,1
3,0,0,0.368132,0.368132,0.368132,0.131868,0.365385,0.535714,0.535714,0,0.714286,690,0,1
2.5,0,0,0.5605,0.560938,0.560062,0.0605,0.558939,0.428571,0.558939,1,1,174,0,1
9,1,0.142857,0.97169,0.97351,0.971326,0.47169,0.97169,0,0.97169,0.142857,0.026749,22,0,1
14,1,0.333333,0.349048,0.565421,0.132675,0.150952,0.346163,0.503833,0.686076,0.666667,0.726761,47,0,1
15,1,0.333333,0.554163,0.573482,0.534843,0.054163,0.552493,0.41912,0.552493,0.666667,0.777904,46,1,1
20,0,0,0.370638,0.370638,0.370638,0.129362,0.369434,0.590854,0.590854,1,1,98,0,1
3,0,0,0.754167,0.754167,0.754167,0.254167,0.754167,0.102083,0.754167,0,0.267368,945,0,1
5,0,0,0.038369,0.050725,0.015086,0.461631,0.693049,0,0.693049,0,0.076736,20,0,1
13.25,0,0,0.54786,0.668493,0.488,0.04786,0.545615,0.440913,0.545615,1,1,34,0,1
4.666667,0,0,0.238329,0.254753,0.222222,0.261671,0.238329,0.695864,0.695864,1,1,401,0,1
18.666667,1,0.142857,0.81396,0.818182,0.805515,0.31396,0.812571,0.091632,0.812571,0.857143,0.24033,11,0,1
47.5,0,0,0.820816,0.820816,0.820816,0.320816,0.820225,0.123004,0.820225,1,1,50,0,1
12.666667,2,0.4,0.444317,0.470109,0.431421,0.055683,0.441749,0.355355,0.355355,0.6,0.83685,41,0,1
97,0,0,0.732013,0.732013,0.732013,0.232013,0.731785,0.185109,0.731785,1,1,66,0,1
14,1,0.333333,0.435133,0.578097,0.292169,0.064867,0.432729,0.44949,0.432729,0.666667,0.930556,63,1,1
16,0,0,0.075229,0.075229,0.075229,0.424771,0.075229,0.772477,0.075229,1,1,19,1,1
3,0,0,0.773381,0.773381,0.773381,0.273381,0.771583,0.028777,0.771583,0,0.224299,379,0,1
5,0,0,0.492647,0.492647,0.492647,0.007353,0.492647,0.235294,0.492647,1,1,45,1,1
8.5,0,0,0.460832,0.473233,0.44843,0.039168,0.45864,0.379171,0.45864,1,1,1,0,1
18.5,0,0,1,1,1,0.5,0.998878,0,0.998878,0,0.001149,2,2,1
5,1,0.166667,0.816776,0.944546,0.771873,0.316776,0.816241,0.123006,0.816241,0.833333,0.491489,145,0,1
5.333333,0,0,0.310684,0.315168,0.302002,0.189316,0.310684,0.614107,0.310684,1,1,1040,0,1
12,0,0,0.087045,0.087045,0.087045,0.412955,0.08502,0.370445,0.08502,1,1,62,1,1
8.888889,2,0.181818,0.993355,0.993582,0.991582,0.493355,0.993355,0,0.993355,0,0.008766,14,0,1
2,0,0,0.900612,0.900612,0.900612,0.400612,0.900612,0,0.900612,0,0.102832,196,0,1
42.833333,4,0.4,0.496939,0.554762,0.403318,0.003061,0.496401,0.437959,0.496401,0.6,0.555502,36,2,1
13.75,1,0.2,0.890069,0.9022,0.881306,0.390069,0.887321,0,0.887321,0,0.087149,42,0,1
11.142857,2,0.222222,0.746836,0.798246,0.672087,0.246836,0.744065,0.012235,0.744065,0.555556,0.32996,35,0,1
5,0,0,0.580817,0.580817,0.580817,0.080817,0.579041,0.134991,0.579041,1,1,90,0,1
34,0,0,0.745641,0.749273,0.740211,0.245641,0.744903,0.205699,0.744903,1,1,32,0,1
2.8,1,0.166667,0.713717,0.748603,0.695946,0.213717,0.707355,0,0.707355,0,0.239186,204,0,1
1,0,0,0.512579,0.512579,0.512579,0.012579,0.509434,0.459119,0.509434,0,0.530447,467,0,1
18.5,0,0,0.366015,0.472868,0.203125,0.133985,0.364457,0.406582,0.406582,1,1,1,1,1
12,0,0,0.327473,0.327473,0.327473,0.172527,0.327473,0.608791,0.608791,1,1,38,0,1
15,2,0.4,0.706736,0.761084,0.598039,0.206736,0.70346,0.129463,0.70346,0.6,0.603748,18,0,1
11,0,0,0.863898,0.865188,0.862609,0.363898,0.863898,0.013782,0.863898,0,0.141254,51,0,1
8.4,0,0,0.766807,0.802303,0.743142,0.266807,0.764543,0,0.764543,0,0.113238,302,0,1
17,0,0,0.236842,0.236842,0.236842,0.263158,0.234962,0.669173,0.669173,1,1,4,0,1
10.875,3,0.25,0.095525,0.257732,0.049505,0.404475,0.738587,0,0.738587,0,0.254417,2,3,1
20,1,0.333333,0.448399,0.450588,0.44621,0.051601,0.4472,0.410062,0.410062,0.666667,0.44956,53,3,1
5,0,0,0.289575,0.289575,0.289575,0.210425,0.285714,0.293436,0.293436,1,1,14,0,1
11,0,0,0.777281,0.983133,0.571429,0.277281,0.775375,0.144258,0.775375,0,0.308756,19,0,1
2,0,0,0.494382,0.494382,0.494382,0.005618,0.490637,0.037453,0.490637,0,0.646377,394,0,1
24.5,1,0.2,0.717745,0.768072,0.695946,0.217745,0.716793,0.252739,0.716793,0.8,0.492638,13,3,1
6.5,0,0,0.618996,0.620753,0.617238,0.118996,0.618996,0.319195,0.618996,0,0.376571,264,0,1
23,0,0,0.207302,0.207302,0.207302,0.292698,0.207302,0.709777,0.709777,1,1,11,0,1
6,4,0.571429,0.964654,0.973064,0.949367,0.464654,0.960235,0,0.960235,0,0.028037,128,0,1
13.5,0,0,0.834801,0.839931,0.82967,0.334801,0.833024,0,0.833024,0,0.165098,103,0,1
1,0,0,0.189415,0.189415,0.189415,0.310585,0.18663,0.668524,0.18663,0,0.885214,201,0,1
15.5,0,0,0.242761,0.244957,0.240566,0.257239,0.241809,0.681078,0.681078,1,1,56,0,1
7,0,0,0.039258,0.056911,0.021605,0.460742,0.943917,0,0.943917,0,0.014493,111,0,1
10.5,0,0,0.525034,0.627737,0.42233,0.025034,0.52139,0.204149,0.52139,1,1,101,0,1
8.666667,0,0,0.134172,0.194712,0.097035,0.365828,0.131447,0.484273,0.484273,1,1,14,0,1
7.5,1,0.142857,0.55475,0.868526,0.464286,0.05475,0.55475,0.394228,0.55475,0.714286,0.107438,70,2,1
8.333333,0,0,0.685307,0.746269,0.6175,0.185307,0.68325,0.086386,0.68325,0,0.242578,461,0,1
33,0,0,0.703002,0.703002,0.703002,0.203002,0.702212,0.281991,0.702212,1,1,6,0,1
23,0,0,0.711098,0.711098,0.711098,0.211098,0.710526,0.200801,0.710526,1,1,925,0,1
16.5,0,0,0.34388,0.656347,0.031414,0.15612,0.799378,0.167957,0.799378,0.5,0.726378,71,0,1
17.4,0,0,0.012618,0.012681,0.012367,0.487382,0.841368,0,0.841368,0,0.081818,19,0,1
5,1,0.5,0.78291,0.78291,0.78291,0.28291,0.7806,0,0.7806,0,0.270349,245,0,1
8,4,0.571429,0.862217,0.888889,0.835017,0.362217,0.859405,0.115288,0.859405,0,0.025758,9,0,1
51,0,0,0.571331,0.571331,0.571331,0.071331,0.570648,0.137884,0.570648,1,1,34,0,1
31.5,0,0,0.912587,0.97586,0.849315,0.412587,0.909938,0,0.909938,0,0.026144,46,0,1
34.857143,6,0.461538,0.191722,0.254579,0.151355,0.308278,0.191722,0.772257,0.616036,0.538462,0.455092,46,0,1
14,1,0.333333,0.113109,0.163386,0.062831,0.386891,0.111746,0.739714,0.739714,0.666667,0.222446,654,0,1
2,0,0,0.507508,0.507508,0.507508,0.007508,0.504505,0.162162,0.504505,1,1,299,1,1
7.333333,0,0,0.809808,0.810384,0.808656,0.309808,0.807544,0,0.807544,0,0.203329,71,0,1
9,3,0.75,0.963048,0.963048,0.963048,0.463048,0.960739,0,0.960739,0,0.042793,8,0,1
23,0,0,0.515987,0.873341,0.158633,0.015987,0.515987,0.466196,0.854615,1,1,72,0,1
29,0,0,0.813733,0.89948,0.727986,0.313733,0.812565,0.126659,0.812565,1,1,5,0,1
13.5,1,0.111111,0.046026,0.078947,0.038961,0.453974,0.818454,0,0.818454,0,0.145161,83,0,1
6,0,0,0.659664,0.659664,0.659664,0.159664,0.657563,0.05042,0.657563,0,0.347095,166,0,1
15.25,2,0.333333,0.614478,0.614478,0.614478,0.114478,0.612795,0.06734,0.612795,0,0.01481,23,0,1
2,0,0,0.088816,0.088816,0.088816,0.411184,0.088816,0.213816,0.213816,0,0.915309,389,0,1
23,0,0,0.370071,0.370071,0.370071,0.129929,0.370071,0.586451,0.586451,1,1,33,0,1
9,0,0,0.323829,0.323829,0.323829,0.176171,0.321792,0.598778,0.598778,1,1,6,6,1
13,0,0,0.41651,0.41651,0.41651,0.08349,0.41651,0.532833,0.474672,1,1,10,1,1
1,0,0,0.737113,0.737113,0.737113,0.237113,0.735825,0,0.735825,0,0.27667,611,0,1
15,1,0.333333,0.789144,0.803082,0.775207,0.289144,0.79251,0.150282,0.79251,0.666667,0.70038,61,0,1
10.5,0,0,0.126728,0.126728,0.126728,0.373272,0.126728,0.336406,0.336406,1,1,115,0,1
9,0,0,0.819915,0.819915,0.819915,0.319915,0.817797,0.144068,0.817797,1,1,24,0,1
9,0,0,0.720085,0.720085,0.720085,0.220085,0.720085,0.145299,0.720085,1,1,40,1,1
10,2,0.666667,0.460177,0.460177,0.460177,0.039823,0.460177,0.309735,0.460177,0.333333,0.098966,4,0,1
22.75,0,0,0.599714,0.618284,0.582456,0.099714,0.599714,0.342606,0.342606,1,1,37,0,1
8.5,1,0.333333,0.799625,0.799625,0.799625,0.299625,0.797753,0,0.797753,0.333333,0.188679,57,2,1
6,0,0,0.279812,0.344828,0.214797,0.220188,0.276703,0.487011,0.473601,1,1,172,0,1
15.333333,7,0.7,0.90808,0.91984,0.9022,0.40808,0.905782,0,0.905782,0,0.053345,42,0,1
13,0,0,0.09611,0.107062,0.088015,0.40389,0.098155,0.875261,0.875261,1,1,24,0,1
2,0,0,0.736188,0.736188,0.736188,0.236188,0.736188,0.209945,0.736188,0,0.24656,570,0,1
3,0,0,0.739683,0.739683,0.739683,0.239683,0.739683,0.009524,0.739683,0,0.193322,246,1,1
7.5,0,0,0.151785,0.156716,0.146853,0.348215,0.155399,0.703658,0.703658,1,1,52,0,1
19,1,0.5,0.584464,0.584464,0.584464,0.084464,0.583231,0.256473,0.583231,0.5,0.852518,15,1,1
33,0,0,0.745455,0.745455,0.745455,0.245455,0.745455,0.207625,0.745455,1,1,49,0,1
8,0,0,0.429851,0.429851,0.429851,0.070149,0.426866,0.480597,0.426866,1,1,9,4,1
5.5,0,0,0.740016,0.994318,0.485714,0.240016,0.736076,0.236264,0.730582,0.5,0.762238,2,0,1
20,1,0.166667,0.46224,0.46224,0.46224,0.03776,0.460938,0.515625,0.504687,0.833333,0.547742,46,1,1
4.75,1,0.2,0.863052,0.870769,0.845588,0.363052,0.863052,0,0.863052,0,0.12645,126,0,1
1,0,0,0.129973,0.129973,0.129973,0.370027,0.127321,0.846154,0.127321,0,0.91,986,0,1
22,1,0.25,0.485937,0.513232,0.455655,0.014063,0.485143,0.456161,0.495179,0.75,0.69568,31,0,1
14,0,0,0.980028,0.980663,0.97971,0.480028,0.977175,0,0.977175,0,0.017442,150,0,1
89.5,1,0.333333,0.782442,0.782619,0.782266,0.282442,0.78221,0.187174,0.78221,0.666667,0.796089,66,0,1
21.363636,7,0.388889,0.450464,0.555972,0.264945,0.049536,0.449874,0.479885,0.479885,0.611111,0.449513,1075,0,1
9,0,0,0.874214,0.874214,0.874214,0.374214,0.871069,0,0.871069,0,0.114467,122,0,1
5,0,0,0.919598,0.919598,0.919598,0.419598,0.914573,0,0.914573,0,0.08399,50,0,1
22.5,1,0.2,0.856214,0.98009,0.811844,0.356214,0.856214,0.091989,0.856214,0.6,0.173626,0,1,1
